cod_areacarga;dat_referencia;din_referenciautc;val_cargaglobalcons;val_cargaglobal;val_consistencia
RR;2020-12-02;2020-12-02T23:00:00Z;159,3585;159,3585;0
RR;2020-12-02;2020-12-02T23:30:00Z;162,7176;162,7176;0
RR;2020-12-02;2020-12-03T00:00:00Z;164,7133;164,7133;0
RR;2020-12-02;2020-12-03T00:30:00Z;166,5241;166,5241;0
RR;2020-12-02;2020-12-03T01:00:00Z;170,3699;170,3699;0
RR;2020-12-02;2020-12-03T01:30:00Z;173,1097;173,1097;0
RR;2020-12-02;2020-12-03T02:00:00Z;177,003;177,003;0
RR;2020-12-02;2020-12-03T02:30:00Z;180,2167;180,2167;0
RR;2020-12-02;2020-12-03T03:00:00Z;183,2125;183,2125;0
RR;2020-12-03;2020-12-03T03:30:00Z;184,5867;184,5867;0
RR;2020-12-03;2020-12-03T04:00:00Z;184,3219;184,3219;0
RR;2020-12-03;2020-12-03T04:30:00Z;181,3478;181,3478;0
RR;2020-12-03;2020-12-03T05:00:00Z;177,7749;177,7749;0
RR;2020-12-03;2020-12-03T05:30:00Z;173,0688;173,0688;0
RR;2020-12-03;2020-12-03T06:00:00Z;168,8505;168,8505;0
RR;2020-12-03;2020-12-03T06:30:00Z;164,3454;164,3454;0
RR;2020-12-03;2020-12-03T07:00:00Z;160,332;160,332;0
RR;2020-12-03;2020-12-03T07:30:00Z;156,1821;156,1821;0
RR;2020-12-03;2020-12-03T08:00:00Z;152,2361;152,2361;0
RR;2020-12-03;2020-12-03T08:30:00Z;148,9386;148,9386;0
RR;2020-12-03;2020-12-03T09:00:00Z;145,4135;145,4135;0
RR;2020-12-03;2020-12-03T09:30:00Z;141,9411;141,9411;0
RR;2020-12-03;2020-12-03T10:00:00Z;130,9246;130,9246;0
RR;2020-12-03;2020-12-03T10:30:00Z;119,0141;119,0141;0
RR;2020-12-03;2020-12-03T11:00:00Z;114,5188;114,5188;0
RR;2020-12-03;2020-12-03T11:30:00Z;114,3666;114,3666;0
RR;2020-12-03;2020-12-03T12:00:00Z;120,2903;120,2903;0
RR;2020-12-03;2020-12-03T12:30:00Z;131,0449;131,0449;0
RR;2020-12-03;2020-12-03T13:00:00Z;136,471;136,471;0
RR;2020-12-03;2020-12-03T13:30:00Z;140,0571;140,0571;0
RR;2020-12-03;2020-12-03T14:00:00Z;137,401;137,401;0
RR;2020-12-03;2020-12-03T14:30:00Z;142,3039;142,3039;0
RR;2020-12-03;2020-12-03T15:00:00Z;146,1439;146,1439;0
RR;2020-12-03;2020-12-03T15:30:00Z;147,9217;147,9217;0
RR;2020-12-03;2020-12-03T16:00:00Z;148,7011;148,7011;0
RR;2020-12-03;2020-12-03T16:30:00Z;147,6135;147,6135;0
RR;2020-12-03;2020-12-03T17:00:00Z;153,907;153,907;0
RR;2020-12-03;2020-12-03T17:30:00Z;164,2203;164,2203;0
RR;2020-12-03;2020-12-03T18:00:00Z;171,9254;171,9254;0
RR;2020-12-03;2020-12-03T18:30:00Z;175,7742;175,7742;0
RR;2020-12-03;2020-12-03T19:00:00Z;175,2449;175,2449;0
RR;2020-12-03;2020-12-03T19:30:00Z;173,4265;173,4265;0
RR;2020-12-03;2020-12-03T20:00:00Z;170,9994;170,9994;0
RR;2020-12-03;2020-12-03T20:30:00Z;165,8192;165,8192;0
RR;2020-12-03;2020-12-03T21:00:00Z;159,3603;159,3603;0
RR;2020-12-03;2020-12-03T21:30:00Z;151,662;151,662;0
RR;2020-12-03;2020-12-03T22:00:00Z;144,4054;144,4054;0
RR;2020-12-03;2020-12-03T22:30:00Z;151,0288;151,0288;0
RR;2020-12-03;2020-12-03T23:00:00Z;157,9863;157,9863;0
RR;2020-12-03;2020-12-03T23:30:00Z;160,7817;160,7817;0
RR;2020-12-03;2020-12-04T00:00:00Z;161,8492;161,8492;0
RR;2020-12-03;2020-12-04T00:30:00Z;165,0579;165,0579;0
RR;2020-12-03;2020-12-04T01:00:00Z;167,9676;167,9676;0
RR;2020-12-03;2020-12-04T01:30:00Z;170,8039;170,8039;0
RR;2020-12-03;2020-12-04T02:00:00Z;175,1115;175,1115;0
RR;2020-12-03;2020-12-04T02:30:00Z;179,6248;179,6248;0
RR;2020-12-03;2020-12-04T03:00:00Z;182,3756;182,3756;0
RR;2020-12-04;2020-12-04T03:30:00Z;183,2861;183,2861;0
RR;2020-12-04;2020-12-04T04:00:00Z;183,3646;183,3646;0
RR;2020-12-04;2020-12-04T04:30:00Z;180,2449;180,2449;0
RR;2020-12-04;2020-12-04T05:00:00Z;176,1717;176,1717;0
RR;2020-12-04;2020-12-04T05:30:00Z;171,558;171,558;0
RR;2020-12-04;2020-12-04T06:00:00Z;167,2304;167,2304;0
RR;2020-12-04;2020-12-04T06:30:00Z;163,1556;163,1556;0
RR;2020-12-04;2020-12-04T07:00:00Z;158,9684;158,9684;0
RR;2020-12-04;2020-12-04T07:30:00Z;154,8169;154,8169;0
RR;2020-12-04;2020-12-04T08:00:00Z;150,8268;150,8268;0
RR;2020-12-04;2020-12-04T08:30:00Z;147,7119;147,7119;0
RR;2020-12-04;2020-12-04T09:00:00Z;144,7238;144,7238;0
RR;2020-12-04;2020-12-04T09:30:00Z;141,5464;141,5464;0
RR;2020-12-04;2020-12-04T10:00:00Z;131,0214;131,0214;0
RR;2020-12-04;2020-12-04T10:30:00Z;118,5613;118,5613;0
RR;2020-12-04;2020-12-04T11:00:00Z;113,6157;113,6157;0
RR;2020-12-04;2020-12-04T11:30:00Z;112,2614;112,2614;0
RR;2020-12-04;2020-12-04T12:00:00Z;117,1852;117,1852;0
RR;2020-12-04;2020-12-04T12:30:00Z;128,9623;128,9623;0
RR;2020-12-04;2020-12-04T13:00:00Z;135,0184;135,0184;0
RR;2020-12-04;2020-12-04T13:30:00Z;138,3327;138,3327;0
RR;2020-12-04;2020-12-04T14:00:00Z;141,288;141,288;0
RR;2020-12-04;2020-12-04T14:30:00Z;143,6318;143,6318;0
RR;2020-12-04;2020-12-04T15:00:00Z;144,8635;144,8635;0
RR;2020-12-04;2020-12-04T15:30:00Z;145,8948;145,8948;0
RR;2020-12-04;2020-12-04T16:00:00Z;147,3911;147,3911;0
RR;2020-12-04;2020-12-04T16:30:00Z;145,8661;145,8661;0
RR;2020-12-04;2020-12-04T17:00:00Z;150,3782;150,3782;0
RR;2020-12-04;2020-12-04T17:30:00Z;156,7176;156,7176;0
RR;2020-12-04;2020-12-04T18:00:00Z;165,6609;165,6609;0
RR;2020-12-04;2020-12-04T18:30:00Z;173,3707;173,3707;0
RR;2020-12-04;2020-12-04T19:00:00Z;175,132;175,132;0
RR;2020-12-04;2020-12-04T19:30:00Z;173,5143;173,5143;0
RR;2020-12-04;2020-12-04T20:00:00Z;170,6499;170,6499;0
RR;2020-12-04;2020-12-04T20:30:00Z;162,606;162,606;0
RR;2020-12-04;2020-12-04T21:00:00Z;153,9953;153,9953;0
RR;2020-12-04;2020-12-04T21:30:00Z;145,2237;145,2237;0
RR;2020-12-04;2020-12-04T22:00:00Z;142,1015;142,1015;0
RR;2020-12-04;2020-12-04T22:30:00Z;150,8229;150,8229;0
RR;2020-12-04;2020-12-04T23:00:00Z;156,8737;156,8737;0
RR;2020-12-04;2020-12-04T23:30:00Z;158,753;158,753;0
RR;2020-12-04;2020-12-05T00:00:00Z;160,3086;160,3086;0
RR;2020-12-04;2020-12-05T00:30:00Z;161,5304;161,5304;0
RR;2020-12-04;2020-12-05T01:00:00Z;162,8359;162,8359;0
RR;2020-12-04;2020-12-05T01:30:00Z;165,319;165,319;0
RR;2020-12-04;2020-12-05T02:00:00Z;168,3958;168,3958;0
RR;2020-12-04;2020-12-05T02:30:00Z;171,6225;171,6225;0
RR;2020-12-04;2020-12-05T03:00:00Z;173,8556;173,8556;0
RR;2020-12-05;2020-12-05T03:30:00Z;175,9402;175,9402;0
RR;2020-12-05;2020-12-05T04:00:00Z;175,9582;175,9582;0
RR;2020-12-05;2020-12-05T04:30:00Z;173,6791;173,6791;0
RR;2020-12-05;2020-12-05T05:00:00Z;171,4996;171,4996;0
RR;2020-12-05;2020-12-05T05:30:00Z;168,1648;168,1648;0
RR;2020-12-05;2020-12-05T06:00:00Z;164,5752;164,5752;0
RR;2020-12-05;2020-12-05T06:30:00Z;160,5739;160,5739;0
RR;2020-12-05;2020-12-05T07:00:00Z;156,9348;156,9348;0
RR;2020-12-05;2020-12-05T07:30:00Z;153,5933;153,5933;0
RR;2020-12-05;2020-12-05T08:00:00Z;150,1206;150,1206;0
RR;2020-12-05;2020-12-05T08:30:00Z;147,5127;147,5127;0
RR;2020-12-05;2020-12-05T09:00:00Z;144,3512;144,3512;0
RR;2020-12-05;2020-12-05T09:30:00Z;141,4325;141,4325;0
RR;2020-12-05;2020-12-05T10:00:00Z;130,3814;130,3814;0
RR;2020-12-05;2020-12-05T10:30:00Z;119,6354;119,6354;0
RR;2020-12-05;2020-12-05T11:00:00Z;115,0355;115,0355;0
RR;2020-12-05;2020-12-05T11:30:00Z;114,2829;114,2829;0
RR;2020-12-05;2020-12-05T12:00:00Z;115,6636;115,6636;0
RR;2020-12-05;2020-12-05T12:30:00Z;122,2408;122,2408;0
RR;2020-12-05;2020-12-05T13:00:00Z;125,7292;125,7292;0
RR;2020-12-05;2020-12-05T13:30:00Z;126,2382;126,2382;0
RR;2020-12-05;2020-12-05T14:00:00Z;127,1328;127,1328;0
RR;2020-12-05;2020-12-05T14:30:00Z;128,7015;128,7015;0
RR;2020-12-05;2020-12-05T15:00:00Z;130,0024;130,0024;0
RR;2020-12-05;2020-12-05T15:30:00Z;130,7401;130,7401;0
RR;2020-12-05;2020-12-05T16:00:00Z;132,694;132,694;0
RR;2020-12-05;2020-12-05T16:30:00Z;131,8016;131,8016;0
RR;2020-12-05;2020-12-05T17:00:00Z;134,4693;134,4693;0
RR;2020-12-05;2020-12-05T17:30:00Z;141,468;141,468;0
RR;2020-12-05;2020-12-05T18:00:00Z;146,7336;146,7336;0
RR;2020-12-05;2020-12-05T18:30:00Z;151,8091;151,8091;0
RR;2020-12-05;2020-12-05T19:00:00Z;154,6034;154,6034;0
RR;2020-12-05;2020-12-05T19:30:00Z;153,244;153,244;0
RR;2020-12-05;2020-12-05T20:00:00Z;143,3512;143,3512;0
RR;2020-12-05;2020-12-05T20:30:00Z;138,7803;138,7803;0
RR;2020-12-05;2020-12-05T21:00:00Z;136,1688;136,1688;0
RR;2020-12-05;2020-12-05T21:30:00Z;132,7451;132,7451;0
RR;2020-12-05;2020-12-05T22:00:00Z;131,4717;131,4717;0
RR;2020-12-05;2020-12-05T22:30:00Z;143,9116;143,9116;0
RR;2020-12-05;2020-12-05T23:00:00Z;152,627;152,627;0
RR;2020-12-05;2020-12-05T23:30:00Z;153,486;153,486;0
RR;2020-12-05;2020-12-06T00:00:00Z;154,1738;154,1738;0
RR;2020-12-05;2020-12-06T00:30:00Z;154,8243;154,8243;0
RR;2020-12-05;2020-12-06T01:00:00Z;156,3764;156,3764;0
RR;2020-12-05;2020-12-06T01:30:00Z;158,1958;158,1958;0
RR;2020-12-05;2020-12-06T02:00:00Z;161,2055;161,2055;0
RR;2020-12-05;2020-12-06T02:30:00Z;163,7111;163,7111;0
RR;2020-12-05;2020-12-06T03:00:00Z;166,2281;166,2281;0
RR;2020-12-06;2020-12-06T03:30:00Z;168,7276;168,7276;0
RR;2020-12-06;2020-12-06T04:00:00Z;168,8864;168,8864;0
RR;2020-12-06;2020-12-06T04:30:00Z;167,4329;167,4329;0
RR;2020-12-06;2020-12-06T05:00:00Z;165,1273;165,1273;0
RR;2020-12-06;2020-12-06T05:30:00Z;162,001;162,001;0
RR;2020-12-06;2020-12-06T06:00:00Z;158,5997;158,5997;0
RR;2020-12-06;2020-12-06T06:30:00Z;155,4166;155,4166;0
RR;2020-12-06;2020-12-06T07:00:00Z;152,8811;152,8811;0
RR;2020-12-06;2020-12-06T07:30:00Z;149,9334;149,9334;0
RR;2020-12-06;2020-12-06T08:00:00Z;146,7169;146,7169;0
RR;2020-12-06;2020-12-06T08:30:00Z;144,3221;144,3221;0
RR;2020-12-06;2020-12-06T09:00:00Z;141,8916;141,8916;0
RR;2020-12-06;2020-12-06T09:30:00Z;139,5863;139,5863;0
RR;2020-12-06;2020-12-06T10:00:00Z;134,0414;134,0414;0
RR;2020-12-06;2020-12-06T10:30:00Z;123,5182;123,5182;0
RR;2020-12-06;2020-12-06T11:00:00Z;120,0968;120,0968;0
RR;2020-12-06;2020-12-06T11:30:00Z;116,9952;116,9952;0
RR;2020-12-06;2020-12-06T12:00:00Z;115,1961;115,1961;0
RR;2020-12-06;2020-12-06T12:30:00Z;115,72;115,72;0
RR;2020-12-06;2020-12-06T13:00:00Z;115,5308;115,5308;0
RR;2020-12-06;2020-12-06T13:30:00Z;115,2239;115,2239;0
RR;2020-12-06;2020-12-06T14:00:00Z;114,2375;114,2375;0
RR;2020-12-06;2020-12-06T14:30:00Z;113,4973;113,4973;0
RR;2020-12-06;2020-12-06T15:00:00Z;114,182;114,182;0
RR;2020-12-06;2020-12-06T15:30:00Z;115,2436;115,2436;0
RR;2020-12-06;2020-12-06T16:00:00Z;118,5093;118,5093;0
RR;2020-12-06;2020-12-06T16:30:00Z;120,584;120,584;0
RR;2020-12-06;2020-12-06T17:00:00Z;120,4859;120,4859;0
RR;2020-12-06;2020-12-06T17:30:00Z;125,7118;125,7118;0
RR;2020-12-06;2020-12-06T18:00:00Z;132,8781;132,8781;0
RR;2020-12-06;2020-12-06T18:30:00Z;136,4739;136,4739;0
RR;2020-12-06;2020-12-06T19:00:00Z;137,1602;137,1602;0
RR;2020-12-06;2020-12-06T19:30:00Z;136,4812;136,4812;0
RR;2020-12-06;2020-12-06T20:00:00Z;135,2863;135,2863;0
RR;2020-12-06;2020-12-06T20:30:00Z;130,54;130,54;0
RR;2020-12-06;2020-12-06T21:00:00Z;128,8734;128,8734;0
RR;2020-12-06;2020-12-06T21:30:00Z;127,158;127,158;0
RR;2020-12-06;2020-12-06T22:00:00Z;126,7121;126,7121;0
RR;2020-12-06;2020-12-06T22:30:00Z;141,7574;141,7574;0
RR;2020-12-06;2020-12-06T23:00:00Z;151,5644;151,5644;0
RR;2020-12-06;2020-12-06T23:30:00Z;154,8761;154,8761;0
RR;2020-12-06;2020-12-07T00:00:00Z;157,0272;157,0272;0
RR;2020-12-06;2020-12-07T00:30:00Z;159,274;159,274;0
RR;2020-12-06;2020-12-07T01:00:00Z;162,0693;162,0693;0
RR;2020-12-06;2020-12-07T01:30:00Z;164,9312;164,9312;0
RR;2020-12-06;2020-12-07T02:00:00Z;167,9993;167,9993;0
RR;2020-12-06;2020-12-07T02:30:00Z;170,6326;170,6326;0
RR;2020-12-06;2020-12-07T03:00:00Z;174,4419;174,4419;0
RR;2020-12-07;2020-12-07T03:30:00Z;175,7765;175,7765;0
RR;2020-12-07;2020-12-07T04:00:00Z;175,7912;175,7912;0
RR;2020-12-07;2020-12-07T04:30:00Z;173,123;173,123;0
RR;2020-12-07;2020-12-07T05:00:00Z;170,2104;170,2104;0
RR;2020-12-07;2020-12-07T05:30:00Z;166,5605;166,5605;0
RR;2020-12-07;2020-12-07T06:00:00Z;162,9787;162,9787;0
RR;2020-12-07;2020-12-07T06:30:00Z;159,1365;159,1365;0
RR;2020-12-07;2020-12-07T07:00:00Z;154,9007;154,9007;0
RR;2020-12-07;2020-12-07T07:30:00Z;151,1727;151,1727;0
RR;2020-12-07;2020-12-07T08:00:00Z;147,3767;147,3767;0
RR;2020-12-07;2020-12-07T08:30:00Z;144,4062;144,4062;0
RR;2020-12-07;2020-12-07T09:00:00Z;141,6647;141,6647;0
RR;2020-12-07;2020-12-07T09:30:00Z;138,7676;138,7676;0
RR;2020-12-07;2020-12-07T10:00:00Z;131,0438;131,0438;0
RR;2020-12-07;2020-12-07T10:30:00Z;118,3404;118,3404;0
RR;2020-12-07;2020-12-07T11:00:00Z;112,543;112,543;0
RR;2020-12-07;2020-12-07T11:30:00Z;110,3643;110,3643;0
RR;2020-12-07;2020-12-07T12:00:00Z;111,5434;111,5434;0
RR;2020-12-07;2020-12-07T12:30:00Z;119,0931;119,0931;0
RR;2020-12-07;2020-12-07T13:00:00Z;122,8976;122,8976;0
RR;2020-12-07;2020-12-07T13:30:00Z;124,9734;124,9734;0
RR;2020-12-07;2020-12-07T14:00:00Z;126,3854;126,3854;0
RR;2020-12-07;2020-12-07T14:30:00Z;126,5908;126,5908;0
RR;2020-12-07;2020-12-07T15:00:00Z;127,7638;127,7638;0
RR;2020-12-07;2020-12-07T15:30:00Z;129,222;129,222;0
RR;2020-12-07;2020-12-07T16:00:00Z;130,4985;130,4985;0
RR;2020-12-07;2020-12-07T16:30:00Z;131,2125;131,2125;0
RR;2020-12-07;2020-12-07T17:00:00Z;135,8996;135,8996;0
RR;2020-12-07;2020-12-07T17:30:00Z;143,0205;143,0205;0
RR;2020-12-07;2020-12-07T18:00:00Z;149,3414;149,3414;0
RR;2020-12-07;2020-12-07T18:30:00Z;154,7512;154,7512;0
RR;2020-12-07;2020-12-07T19:00:00Z;154,8076;154,8076;0
RR;2020-12-07;2020-12-07T19:30:00Z;147,3932;147,3932;0
RR;2020-12-07;2020-12-07T20:00:00Z;144,4079;144,4079;0
RR;2020-12-07;2020-12-07T20:30:00Z;142,8492;142,8492;0
RR;2020-12-07;2020-12-07T21:00:00Z;138,7311;138,7311;0
RR;2020-12-07;2020-12-07T21:30:00Z;134,1622;134,1622;0
RR;2020-12-07;2020-12-07T22:00:00Z;132,1233;132,1233;0
RR;2020-12-07;2020-12-07T22:30:00Z;142,9619;142,9619;0
RR;2020-12-07;2020-12-07T23:00:00Z;148,8181;148,8181;0
RR;2020-12-07;2020-12-07T23:30:00Z;151,3518;151,3518;0
RR;2020-12-07;2020-12-08T00:00:00Z;153,4533;153,4533;0
RR;2020-12-07;2020-12-08T00:30:00Z;155,7668;155,7668;0
RR;2020-12-07;2020-12-08T01:00:00Z;156,1085;156,1085;0
RR;2020-12-07;2020-12-08T01:30:00Z;161,9607;161,9607;0
RR;2020-12-07;2020-12-08T02:00:00Z;167,4472;167,4472;0
RR;2020-12-07;2020-12-08T02:30:00Z;171,5;171,5;0
RR;2020-12-07;2020-12-08T03:00:00Z;173,8538;173,8538;0
RR;2020-12-08;2020-12-08T03:30:00Z;175,471;175,471;0
RR;2020-12-08;2020-12-08T04:00:00Z;174,6566;174,6566;0
RR;2020-12-08;2020-12-08T04:30:00Z;171,9211;171,9211;0
RR;2020-12-08;2020-12-08T05:00:00Z;168,5334;168,5334;0
RR;2020-12-08;2020-12-08T05:30:00Z;164,7443;164,7443;0
RR;2020-12-08;2020-12-08T06:00:00Z;161,3198;161,3198;0
RR;2020-12-08;2020-12-08T06:30:00Z;157,2447;157,2447;0
RR;2020-12-08;2020-12-08T07:00:00Z;153,3483;153,3483;0
RR;2020-12-08;2020-12-08T07:30:00Z;150,0587;150,0587;0
RR;2020-12-08;2020-12-08T08:00:00Z;146,3741;146,3741;0
RR;2020-12-08;2020-12-08T08:30:00Z;143,5749;143,5749;0
RR;2020-12-08;2020-12-08T09:00:00Z;140,893;140,893;0
RR;2020-12-08;2020-12-08T09:30:00Z;138,6444;138,6444;0
RR;2020-12-08;2020-12-08T10:00:00Z;129,7344;129,7344;0
RR;2020-12-08;2020-12-08T10:30:00Z;116,0323;116,0323;0
RR;2020-12-08;2020-12-08T11:00:00Z;110,7784;110,7784;0
RR;2020-12-08;2020-12-08T11:30:00Z;110,4244;110,4244;0
RR;2020-12-08;2020-12-08T12:00:00Z;114,5871;114,5871;0
RR;2020-12-08;2020-12-08T12:30:00Z;124,1429;124,1429;0
RR;2020-12-08;2020-12-08T13:00:00Z;129,0425;129,0425;0
RR;2020-12-08;2020-12-08T13:30:00Z;131,137;131,137;0
RR;2020-12-08;2020-12-08T14:00:00Z;131,9747;131,9747;0
RR;2020-12-08;2020-12-08T14:30:00Z;134,6233;134,6233;0
RR;2020-12-08;2020-12-08T15:00:00Z;137,7659;137,7659;0
RR;2020-12-08;2020-12-08T15:30:00Z;140,8281;140,8281;0
RR;2020-12-08;2020-12-08T16:00:00Z;140,7895;140,7895;0
RR;2020-12-08;2020-12-08T16:30:00Z;140,8278;140,8278;0
RR;2020-12-08;2020-12-08T17:00:00Z;147,4426;147,4426;0
RR;2020-12-08;2020-12-08T17:30:00Z;157,5695;157,5695;0
RR;2020-12-08;2020-12-08T18:00:00Z;165,4059;165,4059;0
RR;2020-12-08;2020-12-08T18:30:00Z;171,3493;171,3493;0
RR;2020-12-08;2020-12-08T19:00:00Z;173,3703;173,3703;0
RR;2020-12-08;2020-12-08T19:30:00Z;171,3237;171,3237;0
RR;2020-12-08;2020-12-08T20:00:00Z;167,8121;167,8121;0
RR;2020-12-08;2020-12-08T20:30:00Z;162,8234;162,8234;0
RR;2020-12-08;2020-12-08T21:00:00Z;155,6219;155,6219;0
RR;2020-12-08;2020-12-08T21:30:00Z;146,6813;146,6813;0
RR;2020-12-08;2020-12-08T22:00:00Z;141,0387;141,0387;0
RR;2020-12-08;2020-12-08T22:30:00Z;148,5074;148,5074;0
RR;2020-12-08;2020-12-08T23:00:00Z;156,0263;156,0263;0
RR;2020-12-08;2020-12-08T23:30:00Z;158,8614;158,8614;0
RR;2020-12-08;2020-12-09T00:00:00Z;161,7384;161,7384;0
RR;2020-12-08;2020-12-09T00:30:00Z;164,5742;164,5742;0
RR;2020-12-08;2020-12-09T01:00:00Z;168,3134;168,3134;0
RR;2020-12-08;2020-12-09T01:30:00Z;172,5448;172,5448;0
RR;2020-12-08;2020-12-09T02:00:00Z;177,024;177,024;0
RR;2020-12-08;2020-12-09T02:30:00Z;180,8313;180,8313;0
RR;2020-12-08;2020-12-09T03:00:00Z;183,3721;183,3721;0
RR;2020-12-09;2020-12-09T03:30:00Z;184,3295;184,3295;0
RR;2020-12-09;2020-12-09T04:00:00Z;183,577;183,577;0
RR;2020-12-09;2020-12-09T04:30:00Z;180,56;180,56;0
RR;2020-12-09;2020-12-09T05:00:00Z;177,2123;177,2123;0
RR;2020-12-09;2020-12-09T05:30:00Z;172,8462;172,8462;0
RR;2020-12-09;2020-12-09T06:00:00Z;169,3283;169,3283;0
RR;2020-12-09;2020-12-09T06:30:00Z;165,668;165,668;0
RR;2020-12-09;2020-12-09T07:00:00Z;161,5395;161,5395;0
RR;2020-12-09;2020-12-09T07:30:00Z;157,378;157,378;0
RR;2020-12-09;2020-12-09T08:00:00Z;153,6609;153,6609;0
RR;2020-12-09;2020-12-09T08:30:00Z;150,8774;150,8774;0
RR;2020-12-09;2020-12-09T09:00:00Z;146,7603;146,7603;0
RR;2020-12-09;2020-12-09T09:30:00Z;142,4425;142,4425;0
RR;2020-12-09;2020-12-09T10:00:00Z;133,8646;133,8646;0
RR;2020-12-09;2020-12-09T10:30:00Z;119,0668;119,0668;0
RR;2020-12-09;2020-12-09T11:00:00Z;113,2698;113,2698;0
RR;2020-12-09;2020-12-09T11:30:00Z;113,2744;113,2744;0
RR;2020-12-09;2020-12-09T12:00:00Z;118,3804;118,3804;0
RR;2020-12-09;2020-12-09T12:30:00Z;130,4735;130,4735;0
RR;2020-12-09;2020-12-09T13:00:00Z;136,4382;136,4382;0
RR;2020-12-09;2020-12-09T13:30:00Z;139,6863;139,6863;0
RR;2020-12-09;2020-12-09T14:00:00Z;142,0027;142,0027;0
RR;2020-12-09;2020-12-09T14:30:00Z;143,982;143,982;0
RR;2020-12-09;2020-12-09T15:00:00Z;145,6417;145,6417;0
RR;2020-12-09;2020-12-09T15:30:00Z;139,9946;139,9946;0
RR;2020-12-09;2020-12-09T16:00:00Z;147,6248;147,6248;0
RR;2020-12-09;2020-12-09T16:30:00Z;145,7465;145,7465;0
RR;2020-12-09;2020-12-09T17:00:00Z;155,0244;155,0244;0
RR;2020-12-09;2020-12-09T17:30:00Z;165,7056;165,7056;0
RR;2020-12-09;2020-12-09T18:00:00Z;173,3892;173,3892;0
RR;2020-12-09;2020-12-09T18:30:00Z;181,334;181,334;0
RR;2020-12-09;2020-12-09T19:00:00Z;183,5165;183,5165;0
RR;2020-12-09;2020-12-09T19:30:00Z;182,5453;182,5453;0
RR;2020-12-09;2020-12-09T20:00:00Z;178,1305;178,1305;0
RR;2020-12-09;2020-12-09T20:30:00Z;171,6264;171,6264;0
RR;2020-12-09;2020-12-09T21:00:00Z;163,9002;163,9002;0
RR;2020-12-09;2020-12-09T21:30:00Z;155,1545;155,1545;0
RR;2020-12-09;2020-12-09T22:00:00Z;148,5601;148,5601;0
RR;2020-12-09;2020-12-09T22:30:00Z;154,6586;154,6586;0
RR;2020-12-09;2020-12-09T23:00:00Z;161,9636;161,9636;0
RR;2020-12-09;2020-12-09T23:30:00Z;165,2383;165,2383;0
RR;2020-12-09;2020-12-10T00:00:00Z;168,1614;168,1614;0
RR;2020-12-09;2020-12-10T00:30:00Z;170,9458;170,9458;0
RR;2020-12-09;2020-12-10T01:00:00Z;175,1327;175,1327;0
RR;2020-12-09;2020-12-10T01:30:00Z;178,9458;178,9458;0
RR;2020-12-09;2020-12-10T02:00:00Z;183,038;183,038;0
RR;2020-12-09;2020-12-10T02:30:00Z;186,3136;186,3136;0
RR;2020-12-09;2020-12-10T03:00:00Z;188,8876;188,8876;0
RR;2020-12-10;2020-12-10T03:30:00Z;189,688;189,688;0
RR;2020-12-10;2020-12-10T04:00:00Z;189,0207;189,0207;0
RR;2020-12-10;2020-12-10T04:30:00Z;186,035;186,035;0
RR;2020-12-10;2020-12-10T05:00:00Z;182,564;182,564;0
RR;2020-12-10;2020-12-10T05:30:00Z;178,4273;178,4273;0
RR;2020-12-10;2020-12-10T06:00:00Z;173,5612;173,5612;0
RR;2020-12-10;2020-12-10T06:30:00Z;168,2248;168,2248;0
RR;2020-12-10;2020-12-10T07:00:00Z;164,728;164,728;0
RR;2020-12-10;2020-12-10T07:30:00Z;160,7104;160,7104;0
RR;2020-12-10;2020-12-10T08:00:00Z;156,1804;156,1804;0
RR;2020-12-10;2020-12-10T08:30:00Z;153,3302;153,3302;0
RR;2020-12-10;2020-12-10T09:00:00Z;150,11;150,11;0
RR;2020-12-10;2020-12-10T09:30:00Z;146,5156;146,5156;0
RR;2020-12-10;2020-12-10T10:00:00Z;136,091;136,091;0
RR;2020-12-10;2020-12-10T10:30:00Z;122,4598;122,4598;0
RR;2020-12-10;2020-12-10T11:00:00Z;115,5376;115,5376;0
RR;2020-12-10;2020-12-10T11:30:00Z;115,6822;115,6822;0
RR;2020-12-10;2020-12-10T12:00:00Z;120,2337;120,2337;0
RR;2020-12-10;2020-12-10T12:30:00Z;132,0463;132,0463;0
RR;2020-12-10;2020-12-10T13:00:00Z;137,0111;137,0111;0
RR;2020-12-10;2020-12-10T13:30:00Z;141,5877;141,5877;0
RR;2020-12-10;2020-12-10T14:00:00Z;144,4646;144,4646;0
RR;2020-12-10;2020-12-10T14:30:00Z;147,4418;147,4418;0
RR;2020-12-10;2020-12-10T15:00:00Z;148,5538;148,5538;0
RR;2020-12-10;2020-12-10T15:30:00Z;148,048;148,048;0
RR;2020-12-10;2020-12-10T16:00:00Z;147,3525;147,3525;0
RR;2020-12-10;2020-12-10T16:30:00Z;145,723;145,723;0
RR;2020-12-10;2020-12-10T17:00:00Z;148,7488;148,7488;0
RR;2020-12-10;2020-12-10T17:30:00Z;156,8049;156,8049;0
RR;2020-12-10;2020-12-10T18:00:00Z;163,3858;163,3858;0
RR;2020-12-10;2020-12-10T18:30:00Z;169,6006;169,6006;0
RR;2020-12-10;2020-12-10T19:00:00Z;169,5076;169,5076;0
RR;2020-12-10;2020-12-10T19:30:00Z;166,3967;166,3967;0
RR;2020-12-10;2020-12-10T20:00:00Z;163,1569;163,1569;0
